identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k645863,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k645863,"Les Rougon-Macquart. , Son excellence Eugène Rougon / par Emile Zola","Zola, Émile (1840-1902). Auteur du texte",(Paris),1878,"['1 vol. (462 p.) ; in-12', 'Nombre total de vues :  467']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb14573421t', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb359632124']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-10794",domaine public,[Son Excellence Eugène Rougon (français)],bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-10794",monographie,0.0,,"Les Rougon-Macquart. , Son excellence Eugène Rougon / par Emile Zola",1878,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6299022j,2018-04-26,"['gallica:theme:5:57', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6299022j,"Mémoire sur le vomissement, contradictoire à celui de M. Magendie, par M. Maingault,...","Maingault, Louis Pierre (1783-1839). Auteur du texte",Gabon (Paris),1813,"['In-8° , II-20 p.', 'Nombre total de vues :  34']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb308622392,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Sciences et techniques, 8-TB29-5 (B)",domaine public,Avec mode texte,bnf.fr,57,5,"Bibliothèque nationale de France, département Sciences et techniques, 8-TB29-5 (B)",monographie,99.96,text,"Mémoire sur le vomissement, contradictoire à celui de M. Magendie, par M. Maingault,...",1813,11/10/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k80267f,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k80267f,La maison à vapeur : voyage à travers l'Inde septentrionale. Partie 1 / par Jules Verne,"Verne, Jules (1828-1905). Auteur du texte",(Paris),1880,"['2 vol. (322, 303 p.) ; in-18', 'Nombre total de vues :  328']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb315624784"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb315624784']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-4147 (1)",domaine public,"['Collection : Les voyages extraordinaires', 'Collection : Les voyages extraordinaires', 'Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-4147 (1)",monographie,0.0,,La maison à vapeur : voyage à travers l'Inde septentrionale. Partie 1 / par Jules Verne,1880,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6391322b,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6391322b,Oeuvres inédites de Victor Hugo. Choses vues,"Hugo, Victor (1802-1885). Auteur du texte",,1888,Nombre total de vues :  390,"['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb322629695,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]",Bibliothèque nationale de France,domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,80,8,Bibliothèque nationale de France,monographie,99.96,text,Oeuvres inédites de Victor Hugo. Choses vues,1888,10/12/2012,false
oai:bnf.fr:gallica/ark:/12148/btv1b8626659n,2018-04-26,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b8626659n,Dominique / Eugène Fromentin,"Fromentin, Eugène (1820-1876). Auteur du texte",Librairie de L. Hachette (Paris),1863,"['[2]-372 p ; 18,3 cm', 'Nombre total de vues :  399']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12339865j', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34947338h']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Réserve des livres rares, RESP-Y2-3036",domaine public,"['[Dominique (français)]', 'Avec mode texte']",bnf.fr,,,"Bibliothèque nationale de France, département Réserve des livres rares, RESP-Y2-3036",monographie,99.94,text,Dominique / Eugène Fromentin,1863,21/05/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6246869d,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6246869d,"Lettres inédites de la marquise de Créqui à Sénac de Meilhan : 1782-1789 / mises en ordre et annotées, par M. Edouard Fournier ; précédées d'une introduction, par M. Sainte-Beuve,...","Créquy, Renée Caroline de Froulay (1714-1803 ; marquise de). Auteur du texte",L. Potier (Paris),1856,"['1 vol. (CXXII-299 p.) ; in-12', 'Nombre total de vues :  446']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30285971k,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Z-46455",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Z-46455",monographie,98.55,text,"Lettres inédites de la marquise de Créqui à Sénac de Meilhan : 1782-1789 / mises en ordre et annotées, par M. Edouard Fournier ; précédées d'une introduction, par M. Sainte-Beuve,...",1856,23/07/2012,false
oai:bnf.fr:gallica/ark:/12148/btv1b8623244w,2018-04-26,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b8623244w,"Les Filles du feu, nouvelles par Gérard de Nerval. Introduction, Angélique, Sylvie (souvenirs du Valois), Jemmy, Octavie, Isis, Corilla, Émilie [Les Chimères]","Nerval, Gérard de (1808-1855). Auteur du texte",D. Giraud (Paris),1854,"['In-18, XIX-336 p.', 'Nombre total de vues :  373']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11992732r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31009474b']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Réserve des livres rares, RESP-Y2-1883",domaine public,"['[Les filles du feu (français)]', 'Avec mode texte']",bnf.fr,,,"Bibliothèque nationale de France, département Réserve des livres rares, RESP-Y2-1883",monographie,99.92,text,"Les Filles du feu, nouvelles par Gérard de Nerval. Introduction, Angélique, Sylvie (souvenirs du Valois), Jemmy, Octavie, Isis, Corilla, Émilie [Les Chimères]",1854,21/11/2011,false
oai:bnf.fr:gallica/ark:/12148/bpt6k26958m,2022-12-02,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k26958m,Oeuvres complètes de Gustave Flaubert ; 13-16. Correspondance.  [4]. 1871-1877  / de Gustave Flaubert,"Flaubert, Gustave (1821-1880). Auteur du texte",Club de l'honnête homme (Paris),1974-1976,4 vol. : ill. ; 22 cm,fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb34294076b"", ""Titre d'ensemble : Oeuvres complètes de Gustave Flaubert"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34566560q']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]",Bibliothèque nationale de France,domaine public,"[""Collection : Club de l'honnête homme"", ""Collection : Club de l'honnête homme"", 'Appartient à l’ensemble documentaire : Rtmgus1']",bnf.fr,84,8,Bibliothèque nationale de France,monographie,96.37,text,Oeuvres complètes de Gustave Flaubert ; 13-16. Correspondance.  [4]. 1871-1877  / de Gustave Flaubert,1974-1976,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k936979t,2020-06-12,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k936979t,La bohémienne du grand monde / par Ponson Du Terrail,"Ponson du Terrail, Pierre Alexis (1829-1871). Auteur du texte",(Paris),1867,"['III-317 p. ; in-16', 'Nombre total de vues :  326']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31134221s,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-59628",domaine public,Avec mode texte,bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, Y2-59628",monographie,89.09,text,La bohémienne du grand monde / par Ponson Du Terrail,1867,22/10/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6118289n,2018-04-26,"['gallica:theme:3:30', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6118289n,Le peuple (5e édition) / J. Michelet,"Michelet, Jules (1798-1874). Auteur du texte",Calmann Lévy (Paris),1877,"['1 vol. (XXXV-319 p.) ; in-16', 'Nombre total de vues :  372']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30943303b,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB51-4082 (D)",domaine public,"['Collection : Bibliothèque contemporaine', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,30,3,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB51-4082 (D)",monographie,99.98,text,Le peuple (5e édition) / J. Michelet,1877,23/08/2010,false
oai:bnf.fr:gallica/ark:/12148/bd6t5370145v,2022-08-12,"['gallica:theme:3:37', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bd6t5370145v,"Le Sourd-muet civilisé ou Coup d'oeil sur l'instruction des sourds-muets , seconde édition... par L.-P. Paulmier,...","Paulmier, Louis-Pierre (1775-1847). Auteur du texte",impr. d'A. Clo (Paris),1820,"['X-223 p. : tableau et pl. gr. ; in-12', 'Nombre total de vues :  248']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31068785t,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, RZ-3631",domaine public,Avec mode texte,bnf.fr,37,3,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, RZ-3631",monographie,88.08,text,"Le Sourd-muet civilisé ou Coup d'oeil sur l'instruction des sourds-muets , seconde édition... par L.-P. Paulmier,...",1820,25/01/2022,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6489453p,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6489453p,Madelon (7e édition) / Edmond About,"About, Edmond (1828-1885). Auteur du texte",Hachette et Cie (Paris),1877,"['1 vol. (562 p.) ; in-16', 'Nombre total de vues :  584']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300013024,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-667",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-667",monographie,99.96,text,Madelon (7e édition) / Edmond About,1877,29/04/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k663710,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k663710,Le rêve / par Émile Zola,"Zola, Émile (1840-1902). Auteur du texte",(Paris),1889,"['1 vol. (310-10 p.) ; in-18', 'Nombre total de vues :  326']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12406676g', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31690722n']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-22388",domaine public,[Le rêve (français)],bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-22388",monographie,0.0,,Le rêve / par Émile Zola,1889,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k91252v,2019-02-08,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k91252v,Mont-Oriol / Guy de Maupassant,"Maupassant, Guy de (1850-1893). Auteur du texte",(Paris),1887,"['1 vol. (367 p.) ; 19 cm', 'Nombre total de vues :  374']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30910593b"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30910593b']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-40297",domaine public,"['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-40297",monographie,99.94,text,Mont-Oriol / Guy de Maupassant,1887,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5774521r,2018-09-28,"['gallica:theme:6:61', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5774521r,"Reproduction fidèle des discussions qui ont eu lieu sur la lithotripsie et la taille, à l'Académie royale de médecine, en 1835, à l'occasion d'un rapport de M. Velpeau sur ces deux opérations... , suivi de lettres sur le même sujet, d'une comparaison entre la méthode ancienne et la méthode actuelle de broiement des calculs... Par M. Doubovitzki,...","['Doubovitskiĭ, Pierre. Auteur du texte', 'Velpeau, Alfred-Armand-Louis-Marie (1795-1867). Auteur du texte']",(Paris),1835,"['In-8° , VI-246 p.', 'Nombre total de vues :  262']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb303512074,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Sciences et techniques, 8-TE97-164",domaine public,Avec mode texte,bnf.fr,61,6,"Bibliothèque nationale de France, département Sciences et techniques, 8-TE97-164",monographie,96.54,text,"Reproduction fidèle des discussions qui ont eu lieu sur la lithotripsie et la taille, à l'Académie royale de médecine, en 1835, à l'occasion d'un rapport de M. Velpeau sur ces deux opérations... , suivi de lettres sur le même sujet, d'une comparaison entre la méthode ancienne et la méthode actuelle de broiement des calculs... Par M. Doubovitzki,...",1835,12/01/2010,false
