Unnamed: 0;Frequenz (-1 = copycat);GUID;SatzID;Pre;Match;Post;figurativ (f) ou concret (c);Dateiname;dc:title;dc:creator;dc:publisher;dc:date;dewey;sdewey;typedoc;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;dc:identifier;dc:format;dc:language;dc:relation;dc:type;dc:source;dc:rights;dc:description;provenance;source;nqamoyen;mode_indexation;first_indexation_date;ark
7;1;68696d225db444c88067daf4d0032f6d;743;– Un scribe me cria , me désignant du doigt 14 . Tu as guéri un;paralytique;un jour de sabbatI 15. Hypocrites , devais-je le laisser emprisonné un jour de plus ?;cf;Barbusse_Jésus ;Jésus ;Barbusse, Henri (1873-1935);(Paris);1927;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133128;"['1 vol. (249 p.) ; 18 cm', 'Nombre total de vues : 256']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317615744;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-H-8480;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-H-8480;90880;text;2008-03-12 00:00:00;ark__12148_bpt6k1133128
9;1;38c4148e957947cc9ac1aaa2b04240b2;765;"LE CHŒUR , invisible et inconcevable ( I ) . (I) La voix du Chœur est celle des décors: de lichen stannique dans la Forêt, ou de cuivre tremblant:– d' escarcelle au Carrefour du Pauvre;– viscérale sur le plafond vitré, d' amplitude et de mesure égalesà la croissance des plantes indiquées;– de phonographe ou d' ossements";paralysés;, liquide un peu, quand l' Œil de la Tête parle. PROLOGUE Avant l' aurore , dans la forêt triangulaire .;f;Jarry_Les Minutes de sable ;Les Minutes de sable : mémorial ;Jarry, Alfred (1873-1907);(Paris);1894;;;monographie;2019-06-07 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/btv1b8618381s;"['1 vol. (IX-210-[3] p.-[9] f. de pl.) ; 15 cm', 'Nombre total de vues : 249']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb35873187s'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35873187s']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RESP-Z-2580;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RESP-Z-2580;99940;text;2011-07-11 00:00:00;ark__12148_btv1b8618381s
11;1;314a7031e2ac4898a96c3542baefd324;768;Barres nous apparaît comme un artiste aussi passionné que volontaire , aussi curieux de '' sentir '' qu'habile à se maîtriser dans ses émotions les plus vives . Nous le croyons perdu jusqu'à la subtililité dans les;paralysantes;délices de l'analyse intérieure, et au même temps il se révèleà nous comme tellement idolâtre de ses héros que les justes sévérités de sa propres critique ne parviennent pasà le défendre de ce culte. Fils des romantiques , les paysages les plus troublants ne lui font pas négliger les rigoureuses disciplines qu'il s'est prescrites , et jusque dans les fièvres de l'action , il garde la sérénité d'un contemplateur .;f;Barrès_Vingt-cinq années de vie littéraire;Vingt-cinq années de vie littéraire, pages choisies (3e édition) ;Barrès, Maurice (1862-1923);(Paris);1908;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1231363;"['1 vol. (XCII-442 p.) ; in-8', 'Nombre total de vues : 551']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317664502;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, Z BARRES-34;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, Z BARRES-34;88190;text;2008-10-07 00:00:00;ark__12148_bpt6k1231363
7;1;20985a2378cb4980965df9fdbce7806f;775;Renaudin . Alfred Renaudin, fils d'un modeste contrôleur des contributions indirectes, fut soudain, en août 1880, par la;paralysie;de son père, placé dans la nécessité de soutenir sa famille. La pension du '' rat de cave '' liquidée , le jeune homme sollicita son ancien professeur et lui annonça qu'avec sa mère et une soeur de vingt ans , il émigrait à Paris .;c;Barrès_Le roman de l'énergie nationale;Le roman de l'énergie nationale. 1, Les déracinés ;Barrès, Maurice (1862-1923);E. Fasquelle (Paris);1897;;;monographie;2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k10578363;"['1 vol. (493 p.) ; 16 cm', 'Nombre total de vues : 525', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']";fre;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb40200355x'''', ''''Titre d'ensemble : Le roman de l'énergie nationale'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31766067p']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z DON-595 (371);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Bibliothèque-Charpentier', 'Collection : Bibliothèque-Charpentier', 'Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z DON-595 (371);99940;text;2014-10-13 00:00:00;ark__12148_bpt6k10578363
9;1;c9b644d60d4c4785bc76c1f4eeb78ea8;781;"H Il n'est plus rien de tout cela que fut mon heure , Ma Tristesse et mon Jour , ma Joie et mon Année ; H n'y a pas une fontaine qui pleure Au bout d'aucune allée , En face des fenêtres de ma demeure Dont la façade est close et la porte scellée , Et sur nul cadran mort une aiguille obstinée Ne marque d'heure . Le Triton d'or croupit en bronze dans l'eau noire, La mousse engaine les statues, L'écho se";paralyse;aux voix qui se sont tues, Le livre se confond en grimoire, Les vivants deviennent des ombres, Les roses ont refleuri noires, Le passé dort sous ses décombres, Le souvenir s'effeuille et la tristesse est nue= Et tu marcherais là comme dans ma mémoire. Aucune fontaine ne pleure Au bout d'aucune allée .;f;Régnier_Poèmes, 1887-1892 ;Poèmes, 1887-1892 ;Régnier, Henri de (1864-1936);(Paris);1895;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k825683;"['1 vol. (268 p.) ; in-18', 'Nombre total de vues : 274']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189217s;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Ye-4018;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Contient une table des matières;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Ye-4018;0;;2007-10-15 00:00:00;ark__12148_bpt6k825683
8;1;68696d225db444c88067daf4d0032f6d;818;51 . Vous le peuple;paralytique;. 52 .;f;Barbusse_Jésus ;Jésus ;Barbusse, Henri (1873-1935);(Paris);1927;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133128;"['1 vol. (249 p.) ; 18 cm', 'Nombre total de vues : 256']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317615744;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-H-8480;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-H-8480;90880;text;2008-03-12 00:00:00;ark__12148_bpt6k1133128
3;1;e62ea68d3cec4771b1a1e914d8b41472;845;A chacune de ses larges enjambées , le vicaire de Campagne , marchant littéralement sur ses talons , la forçait à se hâter . Au boutd'' un instant cette contrainte parut si insupportableà Mouchette quel'' espèce de crainte qui la;paralysait;tomba. Sautant légèrement sur le talus , elle lui fit signe de passer .;f;Bernanos_Sous le soleil de Satan.;Sous le soleil de Satan. Tome 2 ;Bernanos, Georges (1888-1948);(Paris);1932;80;840;monographie;2020-04-06 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k8767606;"['2 vol. (253, 252 p.) ; in-16', 'Nombre total de vues : 256']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb318009022'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11968255v', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb318009022']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];"['[Sous le soleil de Satan (français)]', 'Collection : Bibliothèque reliée Plon ; 119-120', 'Collection : Bibliothèque reliée Plon ; 119-120', 'Avec mode texte']";bnf.fr;Bibliothèque nationale de France;89030;text;2018-12-30 00:00:00;ark__12148_bpt6k8767606
41;1;6c1a2eb0810349d69cc15d15d6d2ba20;914;A dix-sept ans , j'avais la manie de répéter trop sou- vent '' Ceci , cela , l'ai-je fait ou dit , ou bien l'ai-je rêvé ? '' Mais ces rêves, ils ne se formaient que pendant mon sommeil, aux heures de la;paralysie;nocturne et du linceul des draps, et puis jamais ces débordements ne furent aussi forts, aussi battants, que cette hallucination-ci. Je viens de sentir je sens encore les changements de parois universelles , les vents renversés contre moi , les ressorts du vide , lorsque je tombais aillenrs , comme un oiseau de plomb .;f;Barbusse_Les enchaînements;Les enchaînements : roman. 1 ;Barbusse, Henri (1873-1935);(Paris);1925;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k809003;"['2 vol. ; in-8', 'Nombre total de vues : 290']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31761551g'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761551g']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-69657 (1);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Contient une table des matières;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-69657 (1);0;;2007-10-15 00:00:00;ark__12148_bpt6k809003
44;1;922bdb4f8abc4afcb29f84cfd3e0a86c;914;Il est évident , pourtant , que quand bien même l'attitude de l'Allemagne aurait été en juillet 1914 la cause déterminante de la guerre , celle-ci était fatale alors , comme elle sera encore fatale demain , par la seule surenchère des armements , le seul débordement des militarismes impatients , des appétits des profiteurs , les traités de commerce à l'affût , les lois de protection et les débouchés commerciaux qu'on bouche , puis qu'on ouvre à coups de canon , sous des régimes gouvernementaux irresponsables qui déclanchent et arrêtent , sans contrôle , la machine militaire — c'est-à-dire par la seule formule sociale . Méconnaître cet élargissement de la tragédie de la guerre, c'est se condamner vis-à-vis d'elleà la;paralysie;— et au cauchemar sans fin. Ignorance aussi , pesante et meurtrière , ignorance par petitesse , Cette contradiction lamentable qui s'accroche dans vos pensées '' dans vos instincts et dans vos actes , vous qui pouvez tout !;f;Barbusse_La lueur dans l'abîme ;La lueur dans l'abîme : ce que veut le groupe Clarté ;Barbusse, Henri (1873-1935);(Paris);1920;30;300;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113315d;"['1 vol. (153 p.) ; 19 cm', 'Nombre total de vues : 155']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761578h;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-46051;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-46051;16780;;2008-03-12 00:00:00;ark__12148_bpt6k113315d
1;1;4148f37157864cc38be4d08145f23b5d;980;Le cor aux pieds est un clou qui marche . NOSOCOME Il fait de la;paralysie;générale. PYAST La fée de la paralysie générale ?;c;Jarry_Les jours et les nuits;Les jours et les nuits : roman d'un déserteur ;Jarry, Alfred (1873-1907);''Société du ''''Mercure de France'''' (Paris)'';1897;;;monographie;2021-05-25 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9921454;"['1 vol. (279 p.) ; 19 cm', 'Nombre total de vues : 310']";fre;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb122604662', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30647257f'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Les jours et les nuits (français)]', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871;87640;text;2017-05-22 00:00:00;ark__12148_bpt6k9921454
5;1;4148f37157864cc38be4d08145f23b5d;981;NOSOCOME Il fait de la paralysie générale . PYAST La fée de la;paralysie;générale? '' Herreb , brandissant sa poutre , qui est immense , vêtu de son halo sidéral , marche vers Scngle .;c;Jarry_Les jours et les nuits;Les jours et les nuits : roman d'un déserteur ;Jarry, Alfred (1873-1907);''Société du ''''Mercure de France'''' (Paris)'';1897;;;monographie;2021-05-25 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9921454;"['1 vol. (279 p.) ; 19 cm', 'Nombre total de vues : 310']";fre;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb122604662', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30647257f'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Les jours et les nuits (français)]', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-50871;87640;text;2017-05-22 00:00:00;ark__12148_bpt6k9921454
10;1;ccb3c26f59db4e72bebc6ef44d6968ec;983;Il ne fut pas soupçonné . Il devint le maître de la maison où le;paralytique;gisait, pliéà jamais sur son fauteuil. Bientôt il amena une femme dont les cheveux étaient d'or falsifié , la face crayeuse , les lèvres peintes .;c;Barbusse_Nous autres... ;Nous autres... ;Barbusse, Henri (1873-1935);(Paris);1914;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113318j;"['1 vol. (363 p.) ; in-18', 'Nombre total de vues : 371']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761582r;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-61779;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Bibliothèque charpentier', 'Collection : Bibliothèque charpentier'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-61779;82170;text;2010-06-15 00:00:00;ark__12148_bpt6k113318j
