GUID;SatzID;Pre;Match;Post;figuratif (f) ou concret (c);Dateiname;Ark;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:type;sdewey;dewey;setSpec;dc:description;dc:source;dc:relation;dc:rights;dc:identifier;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;provenance;typedoc;nqamoyen;mode_indexation;first_indexation_date
c2ad165044f94f75b657cf7676cb4916;2338;N '' ayant pas de foi en moi , j '' ai pour ainsi dire honte de mon individu et peur de tout ce qui l '' affirme , le pose , le détermine . Les autres sont incapables de rien me faire faire, mais ils peuvent fort bien me;paralyser;complètement. En blessant en moi l '' amour-propre ou le sentiment , qui sont furieusement susceptibles , ils me dégoûtent et me découragent de tout .;f;Amiel_Fragments d'un journal intime. Tome;ark__12148_bpt6k30709597;Fragments d'un journal intime. Tome 1 ;Amiel, Henri-Frédéric (1821-1881);['Editions Georg et Cie (Genève)', 'Editions G. Crès et Cie (Paris)'];1922;"3 vol. (LXI-336, 342, 463 p.) : ill. ; in-8, Nombre total de vues :  429";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['[Journal intime (français). Extrait]', 'Collection : Collection helvétique', 'Collection : Collection helvétique', 'Avec mode texte'];Bibliothèque nationale de France;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31717090d"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb13507206r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31717090d']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k30709597;2019-10-28;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8902;text;2019-09-09 22:00:00
c2ad165044f94f75b657cf7676cb4916;1046;"Pour un fils d '' Eve , renoncer à la pomme de la science , c '' est valoir mieux que sa mère ; mais ce n '' est pas moi qui ai mérité , c '' est mon bon ange , c '' est mon instinct , c '' est Dieu en moi . Moij'' ai voulu mordre,c'' est lui quia";paralysé;"mes lèvres; moi,j'' ai voulu pécher etj'' ai péché,c'' est lui quim''a gardé. Aussi je ne puis être fier , mais touché , reconnaissant et humble .";f;Amiel_Fragments d'un journal intime. Tome;ark__12148_bpt6k30709597;Fragments d'un journal intime. Tome 1 ;Amiel, Henri-Frédéric (1821-1881);['Editions Georg et Cie (Genève)', 'Editions G. Crès et Cie (Paris)'];1922;"3 vol. (LXI-336, 342, 463 p.) : ill. ; in-8, Nombre total de vues :  429";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['[Journal intime (français). Extrait]', 'Collection : Collection helvétique', 'Collection : Collection helvétique', 'Avec mode texte'];Bibliothèque nationale de France;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31717090d"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb13507206r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31717090d']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k30709597;2019-10-28;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8902;text;2019-09-09 22:00:00
c2ad165044f94f75b657cf7676cb4916;4172;Toute ma force morale a été tournée du côté de l '' abnégation , non du côté de la conquête . — Résultat:l'' atrophie de la volonté,c'' est la non-opéranceàl'' état chronique,l'' insouciance envers mes plus profonds instincts, le narcotisme;paralysant;toutes mes facultés. 9 août 1863 .;f;Amiel_Fragments d'un journal intime. Tome;ark__12148_bpt6k30709597;Fragments d'un journal intime. Tome 1 ;Amiel, Henri-Frédéric (1821-1881);['Editions Georg et Cie (Genève)', 'Editions G. Crès et Cie (Paris)'];1922;"3 vol. (LXI-336, 342, 463 p.) : ill. ; in-8, Nombre total de vues :  429";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['[Journal intime (français). Extrait]', 'Collection : Collection helvétique', 'Collection : Collection helvétique', 'Avec mode texte'];Bibliothèque nationale de France;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31717090d"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb13507206r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31717090d']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k30709597;2019-10-28;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8902;text;2019-09-09 22:00:00
e8a40152939046c18e504181d53a2bfa;119;"'' A peine ce nom fut-il prononcé avec un sentiment d '' autorité , que la jeune femme , déjà lancée pour partir , se retourna et ramena brusquement son cheval sur le groupe que formait la vieille , Antonia et le jeune homme , qui avait mis pied à terre . Le visage de Jeanne était pourpre de colère, et sa cravache agitée, violemment dans sa main, semblait menaçante; mais le jeune homme, avec un sourire méprisant etd'' une indicible ironie,";paralysa;toutà coup ses mouvements. La colère restait , il est vrai , seulement elle s '' était cachée .;f;Ancelot_Antonia Vernon, ou Les jeunes;ark__12148_bd6t5369459w;Antonia Vernon, ou Les jeunes filles pauvres ;Ancelot, Virginie (1792-1875);Hachette et Cie (Paris);1863;"1 vol. (306 p.) ; in-16, Nombre total de vues :  324";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13892;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30018006k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bd6t5369459w;2022-08-12;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;894;text;2021-12-18 23:00:00
e8a40152939046c18e504181d53a2bfa;2056;"Albert me trouvait embellie , et moi je ne pus me défendre d '' une surprise remplie de joie et d '' admiration , car il s '' était fait en lui comme une métamorphose tout à son avantage : sa physionomie avait pris un autre caractère . Avant son voyage, Albert était quelquefois rêveur et sombre; une timidité visible";paralysait;"son esprit; jamais il ne parlait de lui, de ses affaires ou de ses idées; il semblait craindred'' attirerl'' attention, et si parfois son amour pour moi avait quelque expansion,c'' est que ce sen- timent se faisait jour malgré lui et que sa reconnaissance avait besoin des'' exprimer:j'' étais son espérance et sa consolation, et il était visible qu'' ilm'' en savait un gré infini. .";f;Ancelot_Antonia Vernon, ou Les jeunes;ark__12148_bd6t5369459w;Antonia Vernon, ou Les jeunes filles pauvres ;Ancelot, Virginie (1792-1875);Hachette et Cie (Paris);1863;"1 vol. (306 p.) ; in-16, Nombre total de vues :  324";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13892;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30018006k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bd6t5369459w;2022-08-12;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;894;text;2021-12-18 23:00:00
e8a40152939046c18e504181d53a2bfa;1714;. que la tante;paralytique;". Les deux riches Anglaises étaient parties avec leur mère aux premiers symptômes d '' un hiver rigoureux ; les cinq Américaines passaient l '' hiver aussi à l '' abri des frimas , ainsi que leurs parents .";c;Ancelot_Antonia Vernon, ou Les jeunes;ark__12148_bd6t5369459w;Antonia Vernon, ou Les jeunes filles pauvres ;Ancelot, Virginie (1792-1875);Hachette et Cie (Paris);1863;"1 vol. (306 p.) ; in-16, Nombre total de vues :  324";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13892;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30018006k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bd6t5369459w;2022-08-12;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;894;text;2021-12-18 23:00:00
e8a40152939046c18e504181d53a2bfa;1608;"Elle ignorait donc encore le voyage de son beau-frère ; quelle fut la douloureuse surprise des deux sœurs en la voyant dans un état complet d '' insensibilité , ne répondant pas , n '' articulant aucune parole et ne manifestant quelques symptômes de vie que par de longs gémissements qui leur déchiraient le cœur et qui se renouvelaient à des distances inégales , toujours les mêmes . Le médecin fut appelé; il regarda cet état cruel comme une";paralysie;quin'' entraîne pas la mort immédiate, mais qui lui parut inguérissable et demandait des soins pénibles et incessants. Une femme qui veillait à la cuisine et au ménage était restée leur seule domestique .;c;Ancelot_Antonia Vernon, ou Les jeunes;ark__12148_bd6t5369459w;Antonia Vernon, ou Les jeunes filles pauvres ;Ancelot, Virginie (1792-1875);Hachette et Cie (Paris);1863;"1 vol. (306 p.) ; in-16, Nombre total de vues :  324";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13892;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30018006k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bd6t5369459w;2022-08-12;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;894;text;2021-12-18 23:00:00
a9cc711bc3554b109bc8dbac50337868;442;"11 s '' arrêta , et sa main , qui s '' était approchée pour . essayer de toucher celle de la jeune femme, recula presque de frayeur, comme si une pensée fatalel'' eût glacée; le regard froid et contraint qu'' Eudora venait de jeter sur lui avait";paralysé;Gabriel. Le silence recommença .;f;Ancelot_La fille d'une joueuse;ark__12148_bpt6k42263385;La fille d'une joueuse ;Ancelot, Virginie (1792-1875);Paris;1868;"1 vol. (299 p.) ; in-18, Nombre total de vues :  304";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13902;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30018018k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k42263385;2020-04-10;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8917;text;2020-01-27 23:00:00
0627993f1a76406b89a0d2cdbcfca0e4;305;C'est la bonne manière pour ne pas se tromper . Madame de Savignya épousé un de mes vieux camarades, un homme d'esprit, mais;paralysé;"depuis sa jeunesse; son maria au RENÉE DE VARVILLE. 41 moins trente ans de plus qu'elle , et il ne s'est jamais plaint de sa femme .";c;Ancelot_Renée de Varville, par Mme;ark__12148_bpt6k56847647;Renée de Varville, par Mme Ancelot;Ancelot, Virginie (1792-1875);G. Roux et Cassanet (Paris);1853;2 vol. in-8°, Nombre total de vues :  330;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, Y2-13912;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30018055s;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k56847647;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9998;text;2009-10-04 22:00:00
374587627855404f8f073522e52e7910;1583;"Mademoiselle Ilortense Kerschtrell entra alors dans une famille anglaise où elle a fait une éducation ; on m '' avait parlé d '' elle pour Isabelle , que sa gouvernante doit quitter ; mais mademoiselle KerschtrHl avait UN NŒUD Dp RUBAN . 1( 33 accepté une place dans un château situé eu Franche-Comté: non pas une placed'' institutrice, mais une situation plus avantageuse et plus indépendante, chez un vieillard infirme,";paralysé;", seul et triste, qui veut avoir quelqu'' un pour tenir sa maison, recevoir quelques voisins, et donner ainsi quelques distractionsà une vieillesse douloureuse. Mademoiselle Kerschtrell est venue me dire cela ; l '' .";c;Ancelot_Un noeud de ruban;ark__12148_bpt6k4226326z;Un noeud de ruban ;Ancelot, Virginie (1792-1875);Paris;1864;"1 vol. (321 p.) ; in-18, Nombre total de vues :  328";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13921;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300180653;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k4226326z;2020-04-10;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8891;text;2020-01-27 23:00:00
374587627855404f8f073522e52e7910;545;"Bientôt elle arriva près de la mère de Fabien qui la regarda avec des yeux pleins d '' une gaieté fine et un peu moqueuse qui amena la rougeur sur son front , et ce ne fut pas un mal , car elle était , ce jour-là , pâle comme une morte . La vieille madame Durandel avait toujours été bonne pour Thérèse, maisc'' était une bonté peu expansive; sa vie était effacée, passive depuis longues années; elle souffraitd'' une";paralysie;aux jambes qui la retenait sur un siège. On plaçait la pauvre femme à l '' entrée du jardin , et ses journées se passaient dans la contemplation et la lecture que de rares visites interrompaient quelquefois .;c;Ancelot_Un noeud de ruban;ark__12148_bpt6k4226326z;Un noeud de ruban ;Ancelot, Virginie (1792-1875);Paris;1864;"1 vol. (321 p.) ; in-18, Nombre total de vues :  328";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-13921;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300180653;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k4226326z;2020-04-10;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8891;text;2020-01-27 23:00:00
5e9da045d00e4e068eefa05936e22add;1221;) C'est bon . Me prenez-vous pour un de ces maris, De ces porte-bandeaux sourds et;paralytiques;Dont on se cache moins que de ses domestiques? ADRIENNE .;cf;Augier_Gabrielle : comédie en cinq;ark__12148_bpt6k6481179d;Gabrielle : comédie en cinq actes et en vers ;Augier, Émile (1820-1889);Michel Lévy frères (Paris);1850;"1 vol. (108 p.) ; in-18, Nombre total de vues :  126";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z LE SENNE-13476;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31741797x;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k6481179d;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9996;text;2013-02-20 23:00:00
