GUID;SatzID;Pre;Match;Post;figuré (f) ou concret (c);Dateiname;ark;dc:identifier;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:relation;dc:source;dc:description;provenance;sdewey;dewey;typedoc;nqamoyen;first_indexation_date_;dc:rights
7f0ea234232d4002b0f45fc969a99f07;1832;"Frappé de cette idée , ainsi qu'Alexandre le Grand , je m'introduis dans la ^noderne Babylone , persuadé que son cerbère , autrement dire mon odalisque , m'y attendait pour me jeter le mouchoir et me faire les honneurs de son sérail ; bercé de cette illusion je referme doucement la porte d'entrée et je chemiue au hasard dans ce boudoir inconnu sans savoir quel sera le terme de ma course ténébreuse . Comme j'avais confiéà mes dix doigls la fonction de ma vue";paralysée;"par l'obscurilé, un lit vint leur opposer résistance. Ici , mêlant — 284 — aperçu qu'il était inoccupé , je voulus rélrogadcr ; mais la serrure , puis la porte que l'on fermait , me firent penser que l'on venait à moi ; alors , je me laissai choir sur la couche , résolu d'y attendre la fin .";cf;Rétif De La Bretonne_Le Chroniqueur populaire, épisodes de;ark__12148_bpt6k5625731h;https://gallica.bnf.fr/ark:/12148/bpt6k5625731h;Le Chroniqueur populaire, épisodes de l'armée d'Italie, par L. Rétif de La Bretonne...;Rétif De La Bretonne, Louis. ;Delacour (Vaugirard);;In-8°, Nombre total de vues : 570;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31200540g;Bibliothèque nationale de France, département Littérature et art, Y2-76071;Avec mode texte;bnf.fr;9440;90;monographie;96620;2009-11-09 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
8f1c6fa26d344068aa67442006111d23;1280;"Ils ne sont donc pas même susceptibles de culpabilité pour raison de leurs fonctions . Ils ne peuvent donc se trouver dans le cas d'être punis que pour des fautes ou des crimes étrangersà leur mission, comme tous les autres citoyens; et, comme tous les autres citoyens, ils doivent être poursuivis pour ces délits par les voies ordinaires, en prenant toutefois quelques précautions, pour que ces acccusations individuelles et privées ne deviennent pas un moyen d'écarter des magistrats utiles et de";paralyser;"le service public; mais surtout ils ne doivent jamais avoir le droit de s'exclure réciproquement, et de s'interdire les uns aux autres l'exercice de leurs fonctions. II n'en doit pas être tout-à-fait de même des membres du corps exécutif .";f;''Destutt de Tracy_Commentaire sur l'''''Esprit des lois'''''';ark__12148_bpt6k5658432n;https://gallica.bnf.fr/ark:/12148/bpt6k5658432n;"''Commentaire sur l'''''Esprit des lois'''' de Montesquieu ; suivi d'observations inédites de Condorcet sur le 29e livre du même ouvrage''";Destutt de Tracy, Antoine-Louis-Claude (1754-1836), Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794);Delaunay (Paris);1819;"XVI-476 p. ; in-8, Nombre total de vues : 498";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30336693f;Bibliothèque nationale de France, département Droit, économie, politique, E*-1333;''Comprend : Observations sur le vingt-neuvième livre de l\''''Esprit des lois'''', Appartient à l’ensemble documentaire : GTextes1, Contient une table des matières, Avec mode texte'';bnf.fr;340;30;monographie;96130;2009-06-22 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
8f1c6fa26d344068aa67442006111d23;718;"129 il suffit d'occuper les gorges formées par les principaux mamelons qui partent do la grande chaîne . Enfin,à défaut des mers et des montagnes, on peut se contenter des grands fleuves, en ne les prenant qu'à un endroit où ils soient déjà un peu considérables, et en les suivant jusqu'à la mer, mais des grands fleuves seulement; car, s'il s'agit de rivières afïluentes dans d'autres dont on ne dispose pas, ce sont autant d'artères coupées par lesquelles lacirculation ne peut plus se faire, et qui";paralysent;souvent une grande étendue de pays. De plus ces rivières ne sont pas , en général , assez considérables , au moins dans une partie de leurs cours , pour être de vraies barrières contre les entreprises hostiles .;f;''Destutt de Tracy_Commentaire sur l'''''Esprit des lois'''''';ark__12148_bpt6k5658432n;https://gallica.bnf.fr/ark:/12148/bpt6k5658432n;"''Commentaire sur l'''''Esprit des lois'''' de Montesquieu ; suivi d'observations inédites de Condorcet sur le 29e livre du même ouvrage''";Destutt de Tracy, Antoine-Louis-Claude (1754-1836), Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794);Delaunay (Paris);1819;"XVI-476 p. ; in-8, Nombre total de vues : 498";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30336693f;Bibliothèque nationale de France, département Droit, économie, politique, E*-1333;''Comprend : Observations sur le vingt-neuvième livre de l\''''Esprit des lois'''', Appartient à l’ensemble documentaire : GTextes1, Contient une table des matières, Avec mode texte'';bnf.fr;340;30;monographie;96130;2009-06-22 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
a108641e68cf4847ab116c83c1101b3f;4164;"POISSONS OSSEUX Lorsqu '' on touche cet animal avec une seule main , on n '' éprouve pas de commotion , ou on n '' en ressent qu '' une extrêmement faible ; mais la secousse est très forte lorsqu '' on applique les deux mains sur le poisson , et qu '' elles sont séparées l '' une de l '' autre par une distance assez grande . Comme dans les expériences électriques, le coup reçu par le moyen des deux mainsa pu être assez fort pour donner aux deux bras une";paralysie;"de plusieurs années. Les métaux , l '' eau , les corps mouillés , et toutes les autres substances conductrices de l '' électricité , transmettent la vertu engourdissante du gymnote ; et voilà pourquoi l '' on est frappé au milieu des fleuves , quoiqu '' on soit encore à une assez grande distance du gymnote ; et voilà pourquoi encore les petits poissons , pour lesquels cette secousse est beaucoup plus dangereuse , éprouvent une commotion dont ils meurent à l '' instant , quoiqu '' ils soient éloignés de plus de cinq mètres de l '' animal torporifique .";c;Dubois_Le Buffon des familles :;ark__12148_bpt6k30789856;https://gallica.bnf.fr/ark:/12148/bpt6k30789856;Le Buffon des familles : histoire et description des animaux, extraites des oeuvres de Buffon et de Lacépède ;Dubois, Nicolas-Auguste (1799-187.?), Buffon, Georges-Louis Leclerc comte de (1707-1788), Lacépède, Étienne de (1756-1825);(Paris);1883;"1 vol. (III-645 p.) : pl. et fig. ; in-4, Nombre total de vues : 660";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30359257m;Bibliothèque nationale de France, département Sciences et techniques, 4-S-475;Avec mode texte;bnf.fr;590;50;monographie;89490;2019-09-29 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
a108641e68cf4847ab116c83c1101b3f;4016;"Ses dents sont très courtes ; la surface de son corps ne présente aucun piquant ni aiguillon . Petite, faible, indolente, sans armes, elle serait donc livrée sans défense aux voraces habitants des mers dont elle peuple les profondeurs ou dont elle habite les bords: mais indépendamment du soin qu'' ellea de se tenir presque toujours cachée sous le sable ou sous la vase, ellea reçu de la nature une faculté particulière bien supérieureà la force des dents, des dards, et des autres armes dont elle aurait pu être pourvue: elle possède la puissance remarquable et redoutable de lancer, pour ainsi dire, la foudre; elle accumule dans son corps et en fait jaillir le lluide électrique avec la rapidité del'' éclair; elle imprime une commotion soudaine et";paralysante;"au bras le plus robuste quis'' avance pour la saisir,àl'' animal le plus terrible qui veut la dévorer; elle engourdit pour des instants assez longs les poissons les plus agiles dont elle chercheà se nourrir; elle frappe quelquefois ses coups invisiblesà une distance assez grande. Un naturaliste voulut éprouver la vertu d '' une torpille que l '' on venait de pêcher .";c;Dubois_Le Buffon des familles :;ark__12148_bpt6k30789856;https://gallica.bnf.fr/ark:/12148/bpt6k30789856;Le Buffon des familles : histoire et description des animaux, extraites des oeuvres de Buffon et de Lacépède ;Dubois, Nicolas-Auguste (1799-187.?), Buffon, Georges-Louis Leclerc comte de (1707-1788), Lacépède, Étienne de (1756-1825);(Paris);1883;"1 vol. (III-645 p.) : pl. et fig. ; in-4, Nombre total de vues : 660";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30359257m;Bibliothèque nationale de France, département Sciences et techniques, 4-S-475;Avec mode texte;bnf.fr;590;50;monographie;89490;2019-09-29 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
a57645c67cac4ed383ee43358869afb9;2625;Ces fontaines sortent d'une terre blanchâtre qui couvre une couche de terre calcaire . Dans un très petit espace je comptai cinq sources, dont l'une, imprégnée de soufre,a assez de chaleur pour cuire un <ûeuC On fait usage de cette eau dans les maladies de la peau, pour le scorbut et la;paralysie;. Les eaux de cette fontaine se rendent dans deux cours , où les hommes et les femmes se baignent séparément .;c;Swinburne_Voyage de Henri Swinburne dans;ark__12148_bpt6k1072649;https://gallica.bnf.fr/ark:/12148/bpt6k1072649;Voyage de Henri Swinburne dans les Deux Siciles, en 1777, 1778, 1779 et 1780. T. 3 ;Swinburne, Henry (1743-1803), Cabanis, de. , Denon, Dominique-Vivant (1747-1825);Didot laîné (Paris);1785-1787;"5 vol. : pl. et carte ; in-8";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb303251103'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb303251103']'';Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, K-8438;"Comprend : Recherches sur la Grande Grèce ; Voyage en Sicile, Ouvrages avant 1800";bnf.fr;910;90;monographie;97240;2007-10-15 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
a5aabd57f55843399e3da84c3b6f35c7;1884;L '' un perclus 1 , l '' autre aveugle , et pauvres tous les deux Ils demandaient au ciel de terminer leur vie : Mais leurs cris étaient superflus , ils ne pouvaient mourir 2 . Notre;Paralytique;", Couché sur un grabat3, dans la place publique, Souffrait sans être plaint; il en souffrait bien plus4. L '' Aveugle , à qui tout pouvait nuire , Était sans guide , sans soutien , Sans avoir même un pauvre chien Pour l '' aimer et pour le conduire .";c;La Fontaine_Choix de fables de La;ark__12148_bd6t5370024g;https://gallica.bnf.fr/ark:/12148/bd6t5370024g;Choix de fables de La Fontaine, Florian et autres auteurs : avec des notices biographiques et des notes explicatives, à l'usage des écoles primaires et de l'année préparatoire de l'enseignement secondaire spécial ;La Fontaine, Jean de (1621-1695), Florian, Jean-Pierre Claris de (1755-1794);Hachette (Paris);1885;"1 vol (140 p.) ; in-16, Nombre total de vues : 148";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb320046635;Bibliothèque nationale de France, département Littérature et art, 8-YE-932;Avec mode texte;bnf.fr;840;80;monographie;8930;2022-01-20 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
ab86d32f0e7d44e68d140bb26578db55;4326;Toujours tu n'offres pas un stérile appareil . Souvent la froide main de la;paralysie;"Dans un débile corps joint la mortà la vie: Tu veux; et tout-à-coup frappé de ton pouvoir, L'organe languissant apprendà se mouvoir; Le sang revient au cœur, la fibre est ranimée, Et la viea repris sa route accoutumée. Source de mouvement , de force et de clarté , Viens donc , prends en pitié ma triste cécité : Donne à mes yeux de voir tes riches phénomènes .";cf;Delille_Oeuvres de J. Delille (2e;ark__12148_bpt6k9749820x;https://gallica.bnf.fr/ark:/12148/bpt6k9749820x;Oeuvres de J. Delille (2e édition) ;Delille, Jacques (1738-1813), Virgile (0070-0019 av. J.-C.), Virgile (0070-0019 av. J.-C.), Milton, John (1608-1674);Lefèvre (Paris);1833;"1 vol. (VIII-914 p.) : portr. ; Gr. in-8, Nombre total de vues : 950";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb452597986;Bibliothèque nationale de France, département Littérature et art, YE-2500;"Comprend : Les Géorgiques ; Énéide ; Paradis perdus, Contient une table des matières, Avec mode texte";bnf.fr;840;80;monographie;98660;2016-10-10 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
ab86d32f0e7d44e68d140bb26578db55;1523;"Non , non : le temps n'est plus où la soumission , D'un amour idolâtre heureuse illusion , F . nvironnoit le trône: une raison hardie, De ce vieil univers nouvelle maladie,( 'aïeule ses devoirs, et discute vos droits; Sous la pourpre avilie interroge les rois; Désenchante l'esprit, et";paralyse;"l'ame; Du feu chevaleresque éteint la noble flamme; De l'état social désordonné les rangs; Des grands et des petits, des amis, des parents, Des rois et des sujets, brise l'antique chaîne. Cardez-vous donc d'offrir la scandaleuse scène De ces cœurs généreux punis d'aimer leurs rois 4 .";f;Delille_Oeuvres de J. Delille (2e;ark__12148_bpt6k9749820x;https://gallica.bnf.fr/ark:/12148/bpt6k9749820x;Oeuvres de J. Delille (2e édition) ;Delille, Jacques (1738-1813), Virgile (0070-0019 av. J.-C.), Virgile (0070-0019 av. J.-C.), Milton, John (1608-1674);Lefèvre (Paris);1833;"1 vol. (VIII-914 p.) : portr. ; Gr. in-8, Nombre total de vues : 950";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb452597986;Bibliothèque nationale de France, département Littérature et art, YE-2500;"Comprend : Les Géorgiques ; Énéide ; Paradis perdus, Contient une table des matières, Avec mode texte";bnf.fr;840;80;monographie;98660;2016-10-10 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
b3a37d601fee45e0a31622d17585f59f;1106;Lorsque , dans la suite , on le félicitait sur une entreprise si heureusement terminée , le poète répondait qu'elle lui avait coûté la vie . Eu effet,à peine venait-il de traduire la belle scène des adieux d'Adam et d'Eve au Paradis terrestre, scène qui termine le poëme de Milton, qu'il sentit la première attaque de;paralysie;"dont les suites l'ont conduit au tombeau. Lorsqu'un gouvernement réparateur eut dissipé les troubles de la France , Jacques Delille revint à Paris ; il y rapporta le fruit de ses travaux , et , s'il est permis d'employer ici une image champêtre qui ne déplaira point à son ombre , il rentra dans sa patrie comme l'abeille rentre dans sa ruche , chargé des trésors qu'il avait amassés dans ses courses nombreuses .";c;Coriolis d'Espinouse_A l'ombre de Jacques Delille;ark__12148_bpt6k5447525s;https://gallica.bnf.fr/ark:/12148/bpt6k5447525s;"A l'ombre de Jacques Delille , dithyrambe, par M. de Coriolis, suivi de Recherches sur la poésie dithyrambique, et de La messe de Minuit ; avec les deux notices de MM. Féletz et Michaud ; et quelques pièces inédites de J. Delille";Coriolis d'Espinouse, Charles Louis Alexandre (1770?-1841), Delille, Jacques (1738-1813), Féletz, Charles-Marie de (1767-1850), Michaud, Joseph-François (1767-1839);(Paris);1813;"138 p. ; in-12, Nombre total de vues : 140";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30270504x;Bibliothèque nationale de France, département Littérature et art, YE-19101;"Comprend : Pièces inédites ; Nécrologie ; Notice historique sur Jacques Delille, Contient une table des matières, Avec mode texte";bnf.fr;840;80;monographie;91710;2008-10-14 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
b722f08423514f1da0494f4e9ac96cba;3105;Cela peut déterminer le choix d'un gourmand indécis qui n'aurait pas encore engagé sa parole ailleurs . ou le manquement de foi suffisent pour;paralyser;"un repas, entraîner un amphytrion dans des dépenses inu- tiles, et qui deviennent une offense très-grave contre ce même amphytrion, et contre toute sa société; c'est, dans les principes gourmands, le comble de l'impolitesse. Une maladie grave , l'incarcération ou la mort sont les seules excuses recevables ; encore faut-il que le certificat du médecin , l'écrou ou l'acte mortuaire soient signifiés à l'amphytrion dans les formes légales ; autrement l'amende est encourue de plein droit , et les héritiers de l'invité ( en cas de décès ) en sont passibles .";f;Grimod de La Reynière_Le Gastronome français, ou L'art;ark__12148_bpt6k64847550;https://gallica.bnf.fr/ark:/12148/bpt6k64847550;Le Gastronome français, ou L'art de bien vivre , par les anciens auteurs du Journal des gourmands, MM. G. D. L. R***, D. D***, Gastermann, G***, Clytophon, Charles Sartrouville C. L. C***, C***, Marie de Saint-Ursin, B*** etc. : Ouvrage mis en ordre, accompagné de notes, de dissertations et d'observations par M. C***;Grimod de La Reynière, Alexandre-Balthazar-Laurent (1758-1837), Cadet de Gassicourt, Charles-Louis (1769-1821);Paris. Charles-Béchet, libraire-commissionnaire, quai des Augustins, N° 57, près le Pont-Neuf. 1828;1828;"VIII-503 p., frontisp. ; in-8, Nombre total de vues : 538, application/epub+zip";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb33400272w;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z LE SENNE-13155;Appartient à l’ensemble documentaire : PatGourm, Contient une table des matières, Avec mode texte;bnf.fr;640;60;monographie;99990;2013-10-14 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
